"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 17 12:16:39 UTC 2025","Fri Oct 17 12:16:41 UTC 2025","2646","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [22] TLD из одной буквы",""
"passed","Fri Oct 17 12:14:27 UTC 2025","Fri Oct 17 12:14:30 UTC 2025","2943","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidFullName_SS_T27","SS-T27 | [NEG] Registration — Invalid full name; no confirmation / Невалидное «Имя Фамилия» — подтверждение не стартует [4] только пробелы",""
"broken","Fri Oct 17 12:06:35 UTC 2025","Fri Oct 17 12:07:15 UTC 2025","39749","","Масовое назначение тестов кандидатам","","tests.candidates.BulkTestAssigningTests","fullSuccessfulBulkAssigningTests","Назначение тестов нескольким кандидатам с успешным результатом",""
"passed","Fri Oct 17 12:18:53 UTC 2025","Fri Oct 17 12:19:00 UTC 2025","6556","","Assign Test UI Tests","","tests.managetests.AssignTestUiTests","assignTestToCandidate","Assign Test to Candidate: positive scenario → test is assigned to candidate and appears in the list",""
"skipped","Fri Oct 17 12:16:36 UTC 2025","Fri Oct 17 12:16:39 UTC 2025","2546","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [21] двойная точка между метками",""
"passed","Fri Oct 17 12:15:45 UTC 2025","Fri Oct 17 12:15:48 UTC 2025","3014","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [3] нет TLD",""
"passed","Fri Oct 17 12:11:14 UTC 2025","Fri Oct 17 12:11:18 UTC 2025","3583","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldShowValidationErrorsOnEmptyFields_SS_T62","SS-T62 | [NEG] Auth/Login — Validation errors on empty/partial fields / Ошибки при пустых/частичных полях",""
"passed","Fri Oct 17 12:05:52 UTC 2025","Fri Oct 17 12:05:58 UTC 2025","5599","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","emptyFullNameField","Empty Full Name field when adding a user",""
"passed","Fri Oct 17 12:04:23 UTC 2025","Fri Oct 17 12:04:24 UTC 2025","821","","Questions API Tests","","tests.questiontests.QuestionsApiTests","createQuestion_missingTestId_400","Create Question: missing testId results in 400 or 422",""
"passed","Fri Oct 17 12:05:00 UTC 2025","Fri Oct 17 12:05:00 UTC 2025","386","","Auth/Login API Tests","","tests.auth.LoginTests","ssT62_login_empty_fields_400","[SS-T62][NEG] Auth/Login — Пустые поля → 400",""
"passed","Fri Oct 17 12:20:02 UTC 2025","Fri Oct 17 12:20:07 UTC 2025","5084","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","analyticsWidgets_showNonNegativeNumbers_andStableAfterIdle","should display correct numbers in all analytics widgets",""
"passed","Fri Oct 17 12:08:53 UTC 2025","Fri Oct 17 12:09:02 UTC 2025","8550","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","closeAddCandidateModal","Проверка закрытия модалки 'Добавить кандидата'",""
"passed","Fri Oct 17 12:17:33 UTC 2025","Fri Oct 17 12:17:39 UTC 2025","5166","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","openEditWindowTest","Open Edit Test Window",""
"passed","Fri Oct 17 12:04:39 UTC 2025","Fri Oct 17 12:04:48 UTC 2025","9713","","Settings tests UI","","tests.settings.SettingsTests","resetPassword","Reset password",""
"passed","Fri Oct 17 12:09:49 UTC 2025","Fri Oct 17 12:09:54 UTC 2025","5225","","Sidebar navigation Web-tests","","tests.sidebar.SidebarNavigationTests","shouldNavigateToCandidates","should navigate to Candidates and highlight the menu item",""
"passed","Fri Oct 17 12:16:05 UTC 2025","Fri Oct 17 12:16:08 UTC 2025","3045","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [10] пустой local-part (до @)",""
"passed","Fri Oct 17 12:08:05 UTC 2025","Fri Oct 17 12:08:13 UTC 2025","8172","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addNewCandidateValidationErrors","Проверка валидационных сообщений об ошибке на модалке ʼДобавить кандидатаʼ [3] MISSING_EMAIL",""
"passed","Fri Oct 17 12:14:24 UTC 2025","Fri Oct 17 12:14:27 UTC 2025","2989","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidFullName_SS_T27","SS-T27 | [NEG] Registration — Invalid full name; no confirmation / Невалидное «Имя Фамилия» — подтверждение не стартует [3] 1 кириллица",""
"passed","Fri Oct 17 12:19:15 UTC 2025","Fri Oct 17 12:19:19 UTC 2025","4370","","Create Test UI Tests","","tests.managetests.CreateTestUiTests","createTestButtonIsVisible","Open Tests Page and check 'Create Test' button is visible",""
"passed","Fri Oct 17 12:04:52 UTC 2025","Fri Oct 17 12:04:53 UTC 2025","810","","Create tests via API","","tests.managetests.CreateTestApiTests","updateTestDescription","Edit test: change description",""
"passed","Fri Oct 17 12:16:41 UTC 2025","Fri Oct 17 12:16:44 UTC 2025","3025","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [23] domain-literal в скобках",""
"passed","Fri Oct 17 12:04:48 UTC 2025","Fri Oct 17 12:05:00 UTC 2025","11440","","Settings tests UI","","tests.settings.SettingsTests","blockActivate","Block / Activate user",""
"passed","Fri Oct 17 12:10:09 UTC 2025","Fri Oct 17 12:10:15 UTC 2025","6611","","Tests passing","","tests.passingtests.TestPassingTests","assignTestViaTests","Verify successful test assignment to a candidate via Tests page",""
"skipped","Fri Oct 17 12:15:51 UTC 2025","Fri Oct 17 12:15:54 UTC 2025","2590","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [5] двойной @",""
"passed","Fri Oct 17 12:04:19 UTC 2025","Fri Oct 17 12:04:20 UTC 2025","1308","","Managing sessions via API","","tests.sessiontests.SessionsApiTests","createSession_success","Assign test to candidate: successful session creation",""
"passed","Fri Oct 17 12:14:36 UTC 2025","Fri Oct 17 12:14:39 UTC 2025","2919","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidFullName_SS_T27","SS-T27 | [NEG] Registration — Invalid full name; no confirmation / Невалидное «Имя Фамилия» — подтверждение не стартует [7] NBSP (U+00A0)",""
"passed","Fri Oct 17 12:05:47 UTC 2025","Fri Oct 17 12:05:52 UTC 2025","5741","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","emptyPasswordField","Empty Password field when adding a user",""
"passed","Fri Oct 17 12:05:19 UTC 2025","Fri Oct 17 12:05:24 UTC 2025","5610","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","emptyEmailField","Empty Email field when adding a user",""
"skipped","Fri Oct 17 12:07:15 UTC 2025","Fri Oct 17 12:07:15 UTC 2025","0","","Масовое назначение тестов кандидатам","","tests.candidates.BulkTestAssigningTests","unsuccessfulBulkAssigningTests","Назначение тестов более 500 кандидатам с неуспешным результатом",""
"passed","Fri Oct 17 12:17:27 UTC 2025","Fri Oct 17 12:17:33 UTC 2025","6538","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","editTestName_validationError_empty","Edit test name: validation fails when name is empty",""
"passed","Fri Oct 17 12:15:48 UTC 2025","Fri Oct 17 12:15:51 UTC 2025","3010","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [4] точка в конце домена",""
"passed","Fri Oct 17 12:05:35 UTC 2025","Fri Oct 17 12:05:41 UTC 2025","5767","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","cannotChangeOwnRole_ShowsErrorToast","Cannot change own role (error toast)",""
"passed","Fri Oct 17 12:18:46 UTC 2025","Fri Oct 17 12:18:53 UTC 2025","6260","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","editPassingScore_overHundred_rejected_noSave","Edit Passing Score: values greater than 100 cannot be entered",""
"passed","Fri Oct 17 12:03:50 UTC 2025","Fri Oct 17 12:03:52 UTC 2025","1398","","Проверка запросов GET /candidates","","tests.candidates.GetAllCandidatesTests","getAllCandidates","Check getting all candidates",""
"passed","Fri Oct 17 12:04:11 UTC 2025","Fri Oct 17 12:04:13 UTC 2025","2176","","Reset user password (Settings(API)","","tests.users.ResetUserPasswordTests","resetPassword_returns200","Users: reset password",""
"passed","Fri Oct 17 12:07:16 UTC 2025","Fri Oct 17 12:07:27 UTC 2025","11555","","Масовый импорт кандидатов","","tests.candidates.CandidatesBulkImportTests","successfulImportCandidatesTest","Успешний импорт кандидатов из Excel",""
"passed","Fri Oct 17 12:04:53 UTC 2025","Fri Oct 17 12:04:53 UTC 2025","405","","Create tests via API","","tests.managetests.CreateTestApiTests","createTestSuccessfully","Positive scenario: successful test creation",""
"passed","Fri Oct 17 12:16:18 UTC 2025","Fri Oct 17 12:16:21 UTC 2025","2980","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [15] запятая вместо точки в домене",""
"passed","Fri Oct 17 12:04:57 UTC 2025","Fri Oct 17 12:04:58 UTC 2025","424","","API-tests for Dashboard","","tests.dashboard.DashboardApiTests","getDashboardStatsTest","Verify Dashboard Statistics Retrieval",""
"passed","Fri Oct 17 12:14:21 UTC 2025","Fri Oct 17 12:14:24 UTC 2025","3032","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidFullName_SS_T27","SS-T27 | [NEG] Registration — Invalid full name; no confirmation / Невалидное «Имя Фамилия» — подтверждение не стартует [2] 1 латиница",""
"passed","Fri Oct 17 12:04:14 UTC 2025","Fri Oct 17 12:04:15 UTC 2025","1103","","Users Negative API Tests","","tests.users.UsersNegativeApiTests","invalidPasswordOnOwnReset","Invalid password when resetting own password",""
"broken","Fri Oct 17 12:05:58 UTC 2025","Fri Oct 17 12:06:35 UTC 2025","36777","","Export of candidates","","tests.candidates.CandidatesExportTests","testExportCandidates","Check export of candidates",""
"passed","Fri Oct 17 12:04:31 UTC 2025","Fri Oct 17 12:04:32 UTC 2025","885","","Auth/Registration API Tests","","tests.registration.RegistrationApiTests","ssT14_email_already_registered_409","[SS-T14][NEG] Auth/Registration — Email уже зарегистрирован → 409",""
"passed","Fri Oct 17 12:04:56 UTC 2025","Fri Oct 17 12:04:57 UTC 2025","399","","Create tests via API","","tests.managetests.CreateTestApiTests","createTestWithoutName","Negative scenario: создание теста без названия",""
"passed","Fri Oct 17 12:16:47 UTC 2025","Fri Oct 17 12:17:02 UTC 2025","15559","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","t84_orgAllowsDigitsAndSpecials","SS-T84 | [POS] Registration — Org name allows digits & specials / Название организации допускает цифры и спецсимволы",""
"passed","Fri Oct 17 12:09:44 UTC 2025","Fri Oct 17 12:09:49 UTC 2025","5144","","Sidebar navigation Web-tests","","tests.sidebar.SidebarNavigationTests","shouldNavigateToInterviews","should navigate to Interviews and highlight the menu item",""
"passed","Fri Oct 17 12:19:47 UTC 2025","Fri Oct 17 12:19:52 UTC 2025","5159","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","addCandidate_quickAction_opensModal","should open the ""Add Candidate"" modal upon clicking the quick action button",""
"skipped","Fri Oct 17 12:16:13 UTC 2025","Fri Oct 17 12:16:16 UTC 2025","2619","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [13] двойная точка в local-part",""
"passed","Fri Oct 17 12:04:51 UTC 2025","Fri Oct 17 12:04:52 UTC 2025","819","","Create tests via API","","tests.managetests.CreateTestApiTests","updateTestNameAndDescription","Edit test: change name and description",""
"passed","Fri Oct 17 12:18:16 UTC 2025","Fri Oct 17 12:18:23 UTC 2025","6776","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","editTestPassingScore_success","Edit test passing score: value is updated and success message is shown",""
"passed","Fri Oct 17 12:14:42 UTC 2025","Fri Oct 17 12:14:50 UTC 2025","8192","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldShowErrorOnInvalidOrExpiredCode_SS_T83","SS-T83 | [NEG] Registration — Invalid/expired code keeps modal open / Неверный или просроченный код — модалка остаётся открытой",""
"passed","Fri Oct 17 12:14:15 UTC 2025","Fri Oct 17 12:14:18 UTC 2025","3054","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidOrganizationName_SS_T28","SS-T28 | [NEG] Registration — Invalid organization name shows error / Невалидное «Название организации» — ошибка показывается [6] trim→1 справа",""
"passed","Fri Oct 17 12:05:00 UTC 2025","Fri Oct 17 12:05:09 UTC 2025","9357","","Settings tests UI","","tests.settings.SettingsTests","createUser","Create user",""
"passed","Fri Oct 17 12:11:18 UTC 2025","Fri Oct 17 12:11:23 UTC 2025","5427","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldDenyDashboardAfterLogout_SS_T69","SS-T69 | [ACC] Auth/Logout — Dashboard denied after logout / После выхода Dashboard недоступен",""
"passed","Fri Oct 17 12:05:24 UTC 2025","Fri Oct 17 12:05:30 UTC 2025","5434","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","invalidPasswordOnOwnReset_ShowsErrorToast","Invalid password when resetting own password (error toast)",""
"passed","Fri Oct 17 12:07:56 UTC 2025","Fri Oct 17 12:08:05 UTC 2025","8619","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addNewCandidateValidationErrors","Проверка валидационных сообщений об ошибке на модалке ʼДобавить кандидатаʼ [2] SHORT_NAME",""
"passed","Fri Oct 17 12:17:15 UTC 2025","Fri Oct 17 12:17:20 UTC 2025","5739","","Add Question via UI","","tests.managetests.AddQuestionUiTests","addQuestion_validationError_emptyName","Add Question: validation fails when name is empty",""
"passed","Fri Oct 17 12:04:32 UTC 2025","Fri Oct 17 12:04:41 UTC 2025","8399","","Auth/Registration API Tests","","tests.registration.RegistrationApiTests","ssT84_org_name_allows_symbols_imap_201","[SS-T84][POS] Auth/Registration — Спецсимволы в названии организации → 201 (IMAP)",""
"passed","Fri Oct 17 12:17:51 UTC 2025","Fri Oct 17 12:17:58 UTC 2025","6971","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","changeTestDescription_success","Change test description → new description is saved",""
"passed","Fri Oct 17 12:14:33 UTC 2025","Fri Oct 17 12:14:36 UTC 2025","2990","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidFullName_SS_T27","SS-T27 | [NEG] Registration — Invalid full name; no confirmation / Невалидное «Имя Фамилия» — подтверждение не стартует [6] trim→1 справа",""
"passed","Fri Oct 17 12:04:59 UTC 2025","Fri Oct 17 12:04:59 UTC 2025","396","","Dashboard Access API Tests","","tests.dashboard.DashboardAccessTests","ssT66_recentActivity_unauthorized_401","[SS-T66][NEG] Dashboard/RecentActivity — Доступ без авторизации → 401",""
"passed","Fri Oct 17 12:05:41 UTC 2025","Fri Oct 17 12:05:47 UTC 2025","5611","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","cannotBlockOwnUser_ShowsErrorToast","Cannot block own user (error toast)",""
"passed","Fri Oct 17 12:19:24 UTC 2025","Fri Oct 17 12:19:29 UTC 2025","5076","","Create Test UI Tests","","tests.managetests.CreateTestUiTests","createTest","Create Test: positive scenario → test is created successfully",""
"skipped","Fri Oct 17 12:16:08 UTC 2025","Fri Oct 17 12:16:10 UTC 2025","2651","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [11] точка сразу после @ (пустая метка)",""
"passed","Fri Oct 17 12:05:01 UTC 2025","Fri Oct 17 12:05:02 UTC 2025","467","","Auth/Login API Tests","","tests.auth.LoginTests","ssT30_login_success_200","[SS-T30][POS] Auth/Login — Успешная авторизация → 200",""
"passed","Fri Oct 17 12:11:10 UTC 2025","Fri Oct 17 12:11:14 UTC 2025","3807","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldLoginSuccessfully_SS_T30","SS-T30 | [POS] Auth/Login — Successful login / Успешная авторизация",""
"passed","Fri Oct 17 12:16:27 UTC 2025","Fri Oct 17 12:16:30 UTC 2025","2887","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [18] кириллица в домене (без punycode)",""
"passed","Fri Oct 17 12:09:02 UTC 2025","Fri Oct 17 12:09:13 UTC 2025","10457","","Search candidates functionality","","tests.candidates.CandidatesSearchTests","checkCandidatesSearchByDifferentFields","Check candidates search by different fields Check candidates search by email",""
"passed","Fri Oct 17 12:11:23 UTC 2025","Fri Oct 17 12:11:27 UTC 2025","3580","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldShowErrorOnWrongPassword_SS_T32","SS-T32 | [NEG] Auth/Login — Invalid password → auth error / Неверный пароль → ошибка авторизации",""
"passed","Fri Oct 17 12:10:15 UTC 2025","Fri Oct 17 12:10:24 UTC 2025","8546","","Tests passing","","tests.passingtests.TestPassingTests","verifyNextButtonDisabled","Verify that 'Next' button is disabled until an option is selected",""
"broken","Fri Oct 17 12:08:13 UTC 2025","Fri Oct 17 12:08:53 UTC 2025","40426","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addExistingCandidateError","Проверка невозможности добавления кандидата с уже существующим емейлом",""
"passed","Fri Oct 17 12:04:56 UTC 2025","Fri Oct 17 12:04:56 UTC 2025","421","","Create tests via API","","tests.managetests.CreateTestApiTests","createTestWithoutDescription","Positive scenario: создание теста без описания",""
"skipped","Fri Oct 17 12:15:34 UTC 2025","Fri Oct 17 12:15:36 UTC 2025","2551","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidPasswords_SS_T29","SS-T29 | [NEG] Registration — Invalid password; registration not started / Невалидный пароль — регистрация не стартует [8] внутренние пробелы",""
"passed","Fri Oct 17 12:14:06 UTC 2025","Fri Oct 17 12:14:09 UTC 2025","3065","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidOrganizationName_SS_T28","SS-T28 | [NEG] Registration — Invalid organization name shows error / Невалидное «Название организации» — ошибка показывается [3] 1 кириллица",""
"passed","Fri Oct 17 12:04:16 UTC 2025","Fri Oct 17 12:04:17 UTC 2025","407","","Users Negative API Tests","","tests.users.UsersNegativeApiTests","registerEmptyFullName","Register: empty fullName returns 400",""
"passed","Fri Oct 17 12:19:57 UTC 2025","Fri Oct 17 12:20:02 UTC 2025","5298","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","createTest_quickAction_opensModal","should open the ""Create Test"" modal upon clicking the quick action button",""
"passed","Fri Oct 17 12:15:23 UTC 2025","Fri Oct 17 12:15:26 UTC 2025","3000","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidPasswords_SS_T29","SS-T29 | [NEG] Registration — Invalid password; registration not started / Невалидный пароль — регистрация не стартует [4] нет спецсимвола",""
"skipped","Fri Oct 17 12:16:02 UTC 2025","Fri Oct 17 12:16:05 UTC 2025","2630","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [9] дефис в начале метки домена",""
"passed","Fri Oct 17 12:17:02 UTC 2025","Fri Oct 17 12:17:07 UTC 2025","4613","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldShowErrorsOnEmptyFields_SS_T82","SS-T82 | [NEG] Registration — Empty form shows errors under all fields / Сабмит пустой формы показывает ошибки",""
"skipped","Fri Oct 17 12:16:16 UTC 2025","Fri Oct 17 12:16:18 UTC 2025","2635","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует [14] точка перед дефисом в local-part",""
"passed","Fri Oct 17 12:09:39 UTC 2025","Fri Oct 17 12:09:44 UTC 2025","5153","","Sidebar navigation Web-tests","","tests.sidebar.SidebarNavigationTests","shouldNavigateToDashboard","should navigate to Dashboard and highlight the menu item",""
"passed","Fri Oct 17 12:14:18 UTC 2025","Fri Oct 17 12:14:21 UTC 2025","2909","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidFullName_SS_T27","SS-T27 | [NEG] Registration — Invalid full name; no confirmation / Невалидное «Имя Фамилия» — подтверждение не стартует [1] пусто",""
"passed","Fri Oct 17 12:11:07 UTC 2025","Fri Oct 17 12:11:10 UTC 2025","3388","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldRedirectToLoginWhenOpenDashboardWithoutAuth_SS_T66","SS-T66 | [ACC] Auth — Dashboard without login redirects to /login / Доступ к Dashboard без логина → редирект на /login",""
"failed","Fri Oct 17 12:04:21 UTC 2025","Fri Oct 17 12:04:23 UTC 2025","1591","","Generate Questions via API","","tests.questiontests.GenerateQuestionsApiTests","generateQuestions_success","Positive scenario: generate questions with valid data",""
"passed","Fri Oct 17 12:03:45 UTC 2025","Fri Oct 17 12:03:50 UTC 2025","5069","","Check GET /candidates/export requests","","tests.candidates.ExportCandidatesTests","exportCandidates","Check successful candidates export",""
