"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Масовый импорт кандидатов","","tests.candidates.CandidatesBulkImportTests","unsuccessfulImportCandidatesTest","Неуспешный импорт кандидатов из Excel: отсутсвует имя, некоректный email",""
"broken","Tue Oct 07 23:23:10 UTC 2025","Tue Oct 07 23:23:44 UTC 2025","33884","","Tests Passing - UI Tests","","tests.passingtests.TestPassingTests","SS_T13","Get link to the test 'Тест Прохождение тестов с одной опцией'",""
"broken","Tue Oct 07 23:23:44 UTC 2025","Tue Oct 07 23:24:18 UTC 2025","33478","","Tests Passing - UI Tests","","tests.passingtests.TestPassingTests","openPassingTestPage","Verify that passing test page opens correctly",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","editTestTimeLimit_success","Edit test time limit: value is updated and success message is shown",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Settings tests UI","","tests.settings.SettingsTests","deleteUser","Delete user",""
"passed","Tue Oct 07 23:23:11 UTC 2025","Tue Oct 07 23:23:12 UTC 2025","927","","Questions API Tests","","tests.questiontests.QuestionsApiTests","createQuestion_missingTestId_400","Create Question: missing testId results in 400 or 422",""
"passed","Tue Oct 07 23:23:24 UTC 2025","Tue Oct 07 23:23:25 UTC 2025","975","","Create tests via API","","tests.managetests.CreateTestApiTests","updateTestPassingScore","Edit test: change time limit",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Settings Negative Tests UI","","tests.settings.SettingsNegativeTests","cannotBlockOwnUser_ShowsErrorToast","Cannot block own user (error toast)",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","openEditWindowTest","Open Edit Test Window",""
"passed","Tue Oct 07 23:23:16 UTC 2025","Tue Oct 07 23:23:16 UTC 2025","599","","Check POST /candidates/import requests","","tests.candidates.ImportCandidatesTests","importCandidatesWithAbsentEmail","Check candidates import when email is absent",""
"passed","Tue Oct 07 23:23:15 UTC 2025","Tue Oct 07 23:23:16 UTC 2025","656","","Check POST /candidates/import requests","","tests.candidates.ImportCandidatesTests","importCandidatesWithDuplicatedEmails","Check candidates import with duplicated emails",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Add Question via UI","","tests.managetests.AddQuestionUiTests","addQuestion_success","Add Question: successful addition of a question to a test",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Add Question via UI","","tests.managetests.AddQuestionUiTests","addQuestion_validationError_emptyName","Add Question: validation fails when name is empty",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Edit Test UI Tests","","tests.managetests.EditTestUiTests","changeTestDescription_success","Change test description → new description is saved",""
"passed","Tue Oct 07 23:23:16 UTC 2025","Tue Oct 07 23:23:17 UTC 2025","561","","Check POST /candidates/import requests","","tests.candidates.ImportCandidatesTests","importCandidatesWithAbsentName","Check candidates import when name is absent",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","1","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","closeAddCandidateModal","Проверка закрытия модалки 'Добавить кандидата'",""
"passed","Tue Oct 07 23:23:17 UTC 2025","Tue Oct 07 23:23:18 UTC 2025","527","","Check POST /candidates/import requests","","tests.candidates.ImportCandidatesTests","importCandidatesWithAbsentRow","Check candidates import when row has no values",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldRejectInvalidEmail_SS_T26","SS-T26 | [NEG] Registration — Incorrect e-mail; confirmation not started / Некорректный e-mail — подтверждение не стартует",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","recentActivity_list_isVisible_andHasItems","should display the list of recent activities",""
"passed","Tue Oct 07 23:23:34 UTC 2025","Tue Oct 07 23:23:37 UTC 2025","2739","","Register duplicate user (Settings(API)","","tests.users.RegisterUserNegativeTests","registerDuplicate_returns400","Users: register duplicate -> 400",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Масовый импорт кандидатов","","tests.candidates.CandidatesBulkImportTests","successfulImportCandidatesTest","Успешний импорт кандидатов из Excel",""
"passed","Tue Oct 07 23:23:20 UTC 2025","Tue Oct 07 23:23:20 UTC 2025","477","","Проверка запросов POST /candidates","","tests.candidates.CreateNewCandidateTests","createNewCandidate","Check creating a new candidate",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Create Test UI Tests","","tests.managetests.CreateTestUiTests","createNewTest","Create Test with only name: positive scenario → test is created successfully",""
"skipped","Tue Oct 07 23:22:52 UTC 2025","Tue Oct 07 23:22:52 UTC 2025","1","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","addCandidate_quickAction_opensModal","should open the ""Add Candidate"" modal upon clicking the quick action button",""
"passed","Tue Oct 07 23:23:28 UTC 2025","Tue Oct 07 23:23:29 UTC 2025","935","","Create tests via API","","tests.managetests.CreateTestApiTests","updateTestName","Edit test: change name",""
"passed","Tue Oct 07 23:23:30 UTC 2025","Tue Oct 07 23:23:31 UTC 2025","464","","Create tests via API","","tests.managetests.CreateTestApiTests","createTestWithoutName","Negative scenario: создание теста без названия",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldShowErrorOnWrongEmail_SS_T31","SS-T31 | [NEG] Auth/Login — Invalid email → auth error / Неверный email → ошибка авторизации",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Settings tests UI","","tests.settings.SettingsTests","resetPassword","Reset password",""
"passed","Tue Oct 07 23:23:41 UTC 2025","Tue Oct 07 23:23:43 UTC 2025","2821","","Block & unblock user (Settings(API)","","tests.users.UpdateUserActiveTests","block_then_unblock_returns200","Users: block & unblock",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Create Test UI Tests","","tests.managetests.CreateTestUiTests","createTestModalAppearsAfterClick","'Create Test' modal appears after clicking the button",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Auth/Login UI — Login & Logout / Авторизация и выход","","tests.authandregistration.LoginTests","shouldShowErrorOnWrongPassword_SS_T32","SS-T32 | [NEG] Auth/Login — Invalid password → auth error / Неверный пароль → ошибка авторизации",""
"passed","Tue Oct 07 23:23:12 UTC 2025","Tue Oct 07 23:23:13 UTC 2025","944","","Questions API Tests","","tests.questiontests.QuestionsApiTests","createQuestion_success","Create Question: successful creation with valid data",""
"skipped","Tue Oct 07 23:22:53 UTC 2025","Tue Oct 07 23:22:53 UTC 2025","0","","Auth/Registration UI — Positive & Negative / Позитив и негатив","","tests.authandregistration.RegistrationTests","shouldShowErrorsOnEmptyFields_SS_T82","SS-T82 | [NEG] Registration — Empty form shows errors under all fields / Сабмит пустой формы показывает ошибки",""
