"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 25 14:05:58 GMT 2025","Thu Sep 25 14:05:59 GMT 2025","622","","Login tests","","tests.auth.LoginTests","successfulLogin","Check successful login",""
"broken","Thu Sep 25 14:06:01 GMT 2025","Thu Sep 25 14:06:03 GMT 2025","1079","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestDescription","Редактирование теста: изменение описания",""
"passed","Thu Sep 25 14:09:59 GMT 2025","Thu Sep 25 14:10:06 GMT 2025","7350","","tests.settings.SettingsTests","","tests.settings.SettingsTests","resetPassword","Reset password",""
"passed","Thu Sep 25 14:10:41 GMT 2025","Thu Sep 25 14:10:44 GMT 2025","3325","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTestButtonIsVisible","Кнопка 'Создать тест' отображается",""
"passed","Thu Sep 25 14:06:09 GMT 2025","Thu Sep 25 14:06:12 GMT 2025","2543","","Login tests","","tests.authandregistration.LoginTests","emptyFields_showRequiredErrors","SS-T62: Пустые поля при логине → обязательные поля",""
"broken","Thu Sep 25 14:06:03 GMT 2025","Thu Sep 25 14:06:04 GMT 2025","1126","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestIsActive","Редактирование теста: изменение активности",""
"passed","Thu Sep 25 14:05:57 GMT 2025","Thu Sep 25 14:06:01 GMT 2025","3991","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","analyticsWidgets_showNonNegativeNumbers_andStableAfterIdle","should display correct numbers in all analytics widgets",""
"passed","Thu Sep 25 14:05:57 GMT 2025","Thu Sep 25 14:05:58 GMT 2025","556","","Login tests","","tests.auth.LoginTests","unsuccessfulLogin","Check unsuccessful login",""
"passed","Thu Sep 25 14:10:14 GMT 2025","Thu Sep 25 14:10:20 GMT 2025","6720","","tests.settings.SettingsTests","","tests.settings.SettingsTests","createUser","Create user",""
"passed","Thu Sep 25 14:05:42 GMT 2025","Thu Sep 25 14:05:43 GMT 2025","1023","","API-тесты для страницы Dashboard","","tests.dashboard.DashboardApiTests","getDashboardStatsTest","Проверка получения статистики дашборда",""
"passed","Thu Sep 25 14:05:56 GMT 2025","Thu Sep 25 14:05:57 GMT 2025","566","","Проверка запросов POST /candidates","","tests.candidates.CreateNewCandidateTests","createNewCandidateWithoutData","Check error response when creating a new candidate without data",""
"passed","Thu Sep 25 14:09:37 GMT 2025","Thu Sep 25 14:09:50 GMT 2025","13904","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","closeAddCandidateModal","Проверка закрытия модалки 'Добавить кандидата'",""
"broken","Thu Sep 25 14:06:05 GMT 2025","Thu Sep 25 14:06:06 GMT 2025","1118","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestTimeLimit","Редактирование теста: изменение лимита времени",""
"passed","Thu Sep 25 14:11:17 GMT 2025","Thu Sep 25 14:11:25 GMT 2025","7219","","tests.passingtests.TestPassingTests","","tests.passingtests.TestPassingTests","getLinkToTest","Get link to the test 'Тест Прохождение тестов с одной опцией'",""
"passed","Thu Sep 25 14:05:53 GMT 2025","Thu Sep 25 14:05:55 GMT 2025","2380","","Проверка запросов GET /candidates","","tests.candidates.GetAllCandidatesTests","getAllCandidates","Check getting all candidates",""
"passed","Thu Sep 25 14:10:20 GMT 2025","Thu Sep 25 14:10:27 GMT 2025","6954","","tests.settings.SettingsTests","","tests.settings.SettingsTests","deleteUser","Delete user",""
"passed","Thu Sep 25 14:05:47 GMT 2025","Thu Sep 25 14:05:48 GMT 2025","1104","","tests.questiontests.QuestionsApiTests","","tests.questiontests.QuestionsApiTests","createQuestion_missingTestId_400","Создание вопроса: 400 если отсутствует testId",""
"failed","Thu Sep 25 14:06:15 GMT 2025","Thu Sep 25 14:06:40 GMT 2025","24486","","Масовое назначение тестов кандидатам","","tests.candidates.BulkTestAssigningTests","fullSuccessfulBulkAssigningTests","Назначение тестов нескольким кандидатам с успешным результатом",""
"passed","Thu Sep 25 14:05:49 GMT 2025","Thu Sep 25 14:05:53 GMT 2025","3973","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","recentActivity_list_isVisible_andHasItems","should display the list of recent activities",""
"broken","Thu Sep 25 14:06:00 GMT 2025","Thu Sep 25 14:06:01 GMT 2025","1130","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestNameAndDescription","Редактирование теста: изменение имени и описания",""
"passed","Thu Sep 25 14:05:48 GMT 2025","Thu Sep 25 14:05:49 GMT 2025","1103","","tests.questiontests.QuestionsApiTests","","tests.questiontests.QuestionsApiTests","createQuestion_success","Создание вопроса:проверка статуса 201 + схемы",""
"passed","Thu Sep 25 14:05:44 GMT 2025","Thu Sep 25 14:05:47 GMT 2025","2442","","tests.sessiontests.SessionsApiTests","","tests.sessiontests.SessionsApiTests","createSession_success","Назначить тест кандидату: 201 + схема ответа",""
"passed","Thu Sep 25 14:07:29 GMT 2025","Thu Sep 25 14:08:09 GMT 2025","39506","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addNewCandidate","Проверка успешного добавления Кандидата",""
"passed","Thu Sep 25 14:10:34 GMT 2025","Thu Sep 25 14:10:38 GMT 2025","4059","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTestModalAppearsAfterClick","Модальное окно 'Создать тест' открывается после клика",""
"passed","Thu Sep 25 14:06:07 GMT 2025","Thu Sep 25 14:06:08 GMT 2025","538","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","createTestWithoutName","Негативный сценарий: создание теста без имени",""
"passed","Thu Sep 25 14:05:53 GMT 2025","Thu Sep 25 14:05:57 GMT 2025","4049","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","createTest_quickAction_opensModal","should open the ""Create Test"" modal upon clicking the quick action button",""
"passed","Thu Sep 25 14:10:49 GMT 2025","Thu Sep 25 14:10:52 GMT 2025","3476","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTest","Успешное создание теста с уникальным именем",""
"passed","Thu Sep 25 14:05:43 GMT 2025","Thu Sep 25 14:05:44 GMT 2025","625","","API-тесты для страницы Dashboard","","tests.dashboard.DashboardApiTests","getRecentActivityListTest","Проверка получения списка недавней активности",""
"passed","Thu Sep 25 14:11:10 GMT 2025","Thu Sep 25 14:11:17 GMT 2025","7254","","tests.passingtests.TestPassingTests","","tests.passingtests.TestPassingTests","assignTestViaTests","Verify successful assignment of the test 'Тест Прохождение тестов с одной опцией' to a candidate",""
"broken","Thu Sep 25 14:06:04 GMT 2025","Thu Sep 25 14:06:05 GMT 2025","1128","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestName","Редактирование теста: изменение названия",""
"passed","Thu Sep 25 14:10:38 GMT 2025","Thu Sep 25 14:10:41 GMT 2025","3189","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","openTestsPage","Открытие страницы 'Тесты'",""
"failed","Thu Sep 25 14:05:50 GMT 2025","Thu Sep 25 14:05:52 GMT 2025","1765","","tests.questiontests.GenerateQuestionsApiTests","","tests.questiontests.GenerateQuestionsApiTests","generateQuestions_success","Генерация 3 single_choice вопросов: проверка статуса 200 + схемы",""
"passed","Thu Sep 25 14:05:44 GMT 2025","Thu Sep 25 14:05:49 GMT 2025","4620","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","addCandidate_quickAction_opensModal","should open the ""Add Candidate"" modal upon clicking the quick action button",""
"passed","Thu Sep 25 14:08:23 GMT 2025","Thu Sep 25 14:08:37 GMT 2025","14195","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addNewCandidateValidationErrors","Проверка валидационных сообщений об ошибке на модалке ʼДобавить кандидатаʼ [2] SHORT_NAME",""
"passed","Thu Sep 25 14:06:12 GMT 2025","Thu Sep 25 14:06:15 GMT 2025","2631","","Login tests","","tests.authandregistration.LoginTests","invalidEmail_showsFormatError","SS-T63: Невалидный email → ошибка формата",""
"passed","Thu Sep 25 14:10:44 GMT 2025","Thu Sep 25 14:10:49 GMT 2025","4901","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTestWithEmptyName","Создание теста с пустым именем показывает ошибку",""
"passed","Thu Sep 25 14:08:09 GMT 2025","Thu Sep 25 14:08:23 GMT 2025","14186","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addNewCandidateValidationErrors","Проверка валидационных сообщений об ошибке на модалке ʼДобавить кандидатаʼ [1] MISSING_NAME",""
"broken","Thu Sep 25 14:06:03 GMT 2025","Thu Sep 25 14:06:03 GMT 2025","575","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","createTestSuccessfully","Позитивный сценарий: успешное создание теста",""
"passed","Thu Sep 25 14:06:40 GMT 2025","Thu Sep 25 14:07:19 GMT 2025","39831","","Масовое назначение тестов кандидатам","","tests.candidates.BulkTestAssigningTests","unsuccessfulBulkAssigningTests","Назначение тестов более 500 кандидатам с неуспешным результатом",""
"passed","Thu Sep 25 14:10:53 GMT 2025","Thu Sep 25 14:11:00 GMT 2025","7335","","tests.managetests.AssignTestUiTests","","tests.managetests.AssignTestUiTests","assignTestToCandidate","Назначение теста кандидату",""
"passed","Thu Sep 25 14:06:07 GMT 2025","Thu Sep 25 14:06:09 GMT 2025","2761","","Login tests","","tests.authandregistration.LoginTests","successfulLogin_redirectsToDashboard","SS-T30: Валидные email/пароль → редирект на /dashboard",""
"broken","Thu Sep 25 14:08:51 GMT 2025","Thu Sep 25 14:09:37 GMT 2025","45196","","Добавление нового кандидата","","tests.candidates.AddCandidateTests","addExistingCandidateError","Проверка невозможности добавления кандидата с уже существующим емейлом",""
"passed","Thu Sep 25 14:06:04 GMT 2025","Thu Sep 25 14:06:07 GMT 2025","2694","","Login tests","","tests.authandregistration.LoginTests","wrongLogin_showsErrorToast","SS-T31: Неверный логин → toast 'Ошибка входа'",""
