"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 24 20:08:02 GMT 2025","Wed Sep 24 20:08:06 GMT 2025","4029","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","analyticsWidgets_showNonNegativeNumbers_andStableAfterIdle","should display correct numbers in all analytics widgets",""
"passed","Wed Sep 24 20:15:16 GMT 2025","Wed Sep 24 20:15:20 GMT 2025","3578","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTestButtonIsVisible","Кнопка 'Создать тест' отображается",""
"passed","Wed Sep 24 20:09:08 GMT 2025","Wed Sep 24 20:09:17 GMT 2025","9485","","Candidates tests","","tests.candidates.AddCandidateTests","addNewCandidateValidationErrors","Check Modal's validation errors when adding Candidate [2] SHORT_NAME",""
"passed","Wed Sep 24 20:15:20 GMT 2025","Wed Sep 24 20:15:24 GMT 2025","3643","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTestWithEmptyName","Создание теста с пустым именем показывает ошибку",""
"passed","Wed Sep 24 20:08:01 GMT 2025","Wed Sep 24 20:08:02 GMT 2025","840","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestNameAndDescription","Редактирование теста: изменение имени и описания",""
"broken","Wed Sep 24 20:11:57 GMT 2025","Wed Sep 24 20:13:01 GMT 2025","64225","","tests.settings.SettingsTests","","tests.settings.SettingsTests","blockActivate","Block / Activate user",""
"passed","Wed Sep 24 20:08:24 GMT 2025","Wed Sep 24 20:09:04 GMT 2025","39633","","Candidates tests","","tests.candidates.AddCandidateTests","addNewCandidate","Check successful Candidate adding",""
"passed","Wed Sep 24 20:08:06 GMT 2025","Wed Sep 24 20:08:06 GMT 2025","417","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","createTestWithoutName","Негативный сценарий: создание теста без имени",""
"passed","Wed Sep 24 20:15:10 GMT 2025","Wed Sep 24 20:15:13 GMT 2025","3521","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTestModalAppearsAfterClick","Модальное окно 'Создать тест' открывается после клика",""
"passed","Wed Sep 24 20:07:59 GMT 2025","Wed Sep 24 20:07:59 GMT 2025","481","","Login tests","","tests.auth.LoginTests","successfulLogin","Check successful login",""
"passed","Wed Sep 24 20:08:09 GMT 2025","Wed Sep 24 20:08:12 GMT 2025","2771","","Login tests","","tests.authandregistration.LoginTests","wrongLogin_showsErrorToast","SS-T31: Неверный логин → toast 'Ошибка входа'",""
"passed","Wed Sep 24 20:08:02 GMT 2025","Wed Sep 24 20:08:03 GMT 2025","425","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","createTestSuccessfully","Позитивный сценарий: успешное создание теста",""
"passed","Wed Sep 24 20:07:58 GMT 2025","Wed Sep 24 20:08:02 GMT 2025","4302","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","createTest_quickAction_opensModal","should open the ""Create Test"" modal upon clicking the quick action button",""
"passed","Wed Sep 24 20:07:49 GMT 2025","Wed Sep 24 20:07:51 GMT 2025","2386","","tests.sessiontests.SessionsApiTests","","tests.sessiontests.SessionsApiTests","createSession_success","Назначить тест кандидату: 201 + схема ответа",""
"passed","Wed Sep 24 20:08:05 GMT 2025","Wed Sep 24 20:08:05 GMT 2025","862","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestTimeLimit","Редактирование теста: изменение лимита времени",""
"passed","Wed Sep 24 20:07:54 GMT 2025","Wed Sep 24 20:07:58 GMT 2025","4031","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","recentActivity_list_isVisible_andHasItems","should display the list of recent activities",""
"broken","Wed Sep 24 20:14:05 GMT 2025","Wed Sep 24 20:15:09 GMT 2025","64284","","tests.settings.SettingsTests","","tests.settings.SettingsTests","deleteUser","Delete user",""
"passed","Wed Sep 24 20:15:24 GMT 2025","Wed Sep 24 20:15:27 GMT 2025","3562","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","createTest","Успешное создание теста с уникальным именем",""
"passed","Wed Sep 24 20:15:28 GMT 2025","Wed Sep 24 20:15:35 GMT 2025","7242","","tests.managetests.AssignTestUiTests","","tests.managetests.AssignTestUiTests","assignTestToCandidate","Назначение теста кандидату",""
"passed","Wed Sep 24 20:08:21 GMT 2025","Wed Sep 24 20:08:24 GMT 2025","3350","","tests.candidates.CandidatesTests","","tests.candidates.CandidatesTests","checkButtonisV","checkButtonisV()",""
"passed","Wed Sep 24 20:08:18 GMT 2025","Wed Sep 24 20:08:20 GMT 2025","2613","","Login tests","","tests.authandregistration.LoginTests","invalidEmail_showsFormatError","SS-T63: Невалидный email → ошибка формата",""
"passed","Wed Sep 24 20:08:04 GMT 2025","Wed Sep 24 20:08:05 GMT 2025","858","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestName","Редактирование теста: изменение названия",""
"broken","Wed Sep 24 20:13:01 GMT 2025","Wed Sep 24 20:14:05 GMT 2025","64129","","tests.settings.SettingsTests","","tests.settings.SettingsTests","createUser","Create user",""
"passed","Wed Sep 24 20:08:02 GMT 2025","Wed Sep 24 20:08:02 GMT 2025","836","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestDescription","Редактирование теста: изменение описания",""
"passed","Wed Sep 24 20:09:37 GMT 2025","Wed Sep 24 20:09:48 GMT 2025","10243","","Candidates tests","","tests.candidates.AddCandidateTests","closeAddCandidateModal","Check closing modal 'Добавить кандидата'",""
"passed","Wed Sep 24 20:15:52 GMT 2025","Wed Sep 24 20:16:00 GMT 2025","7632","","tests.passingtests.TestPassingTests","","tests.passingtests.TestPassingTests","getLinkToTest","Get link to the test 'Тест Прохождение тестов с одной опцией'",""
"passed","Wed Sep 24 20:07:49 GMT 2025","Wed Sep 24 20:07:54 GMT 2025","4852","","Dashboard UI tests","","tests.dashboard.DashboardUiTests","addCandidate_quickAction_opensModal","should open the ""Add Candidate"" modal upon clicking the quick action button",""
"passed","Wed Sep 24 20:08:00 GMT 2025","Wed Sep 24 20:08:01 GMT 2025","868","","tests.managetests.CreateTestApiTests","","tests.managetests.CreateTestApiTests","updateTestPassingScore","Редактирование теста: изменение проходного балла",""
"passed","Wed Sep 24 20:07:52 GMT 2025","Wed Sep 24 20:07:53 GMT 2025","852","","tests.questiontests.QuestionsApiTests","","tests.questiontests.QuestionsApiTests","createQuestion_missingTestId_400","Создание вопроса: 400 если отсутствует testId",""
"passed","Wed Sep 24 20:15:13 GMT 2025","Wed Sep 24 20:15:16 GMT 2025","3277","","tests.managetests.CreateTestUiTests","","tests.managetests.CreateTestUiTests","openTestsPage","Открытие страницы 'Тесты'",""
